GO	gene_id
GO:0006096	S.CEREALE.LO7.r2.5RG00475640
GO:0016020	S.CEREALE.LO7.r2.5RG00475650
GO:0022857	S.CEREALE.LO7.r2.5RG00475650
GO:0055085	S.CEREALE.LO7.r2.5RG00475650
GO:0016020	S.CEREALE.LO7.r2.5RG00475680
GO:0022857	S.CEREALE.LO7.r2.5RG00475680
GO:0055085	S.CEREALE.LO7.r2.5RG00475680
GO:0008757	S.CEREALE.LO7.r2.5RG00475690
GO:0008168	S.CEREALE.LO7.r2.5RG00475690
GO:0005216	S.CEREALE.LO7.r2.5RG00475750
GO:0006811	S.CEREALE.LO7.r2.5RG00475750
GO:0016020	S.CEREALE.LO7.r2.5RG00475750
GO:0055085	S.CEREALE.LO7.r2.5RG00475750
GO:0003735	S.CEREALE.LO7.r2.5RG00475780
GO:0005840	S.CEREALE.LO7.r2.5RG00475780
GO:0006412	S.CEREALE.LO7.r2.5RG00475780
GO:0003677	S.CEREALE.LO7.r2.5RG00475800
GO:0006355	S.CEREALE.LO7.r2.5RG00475800
GO:0004222	S.CEREALE.LO7.r2.5RG00475810
GO:0016020	S.CEREALE.LO7.r2.5RG00475810
GO:0071586	S.CEREALE.LO7.r2.5RG00475810
GO:0005634	S.CEREALE.LO7.r2.5RG00475820
GO:0006355	S.CEREALE.LO7.r2.5RG00475820
GO:0008270	S.CEREALE.LO7.r2.5RG00475820
GO:0005737	S.CEREALE.LO7.r2.5RG00475830
GO:0006511	S.CEREALE.LO7.r2.5RG00475830
GO:0007275	S.CEREALE.LO7.r2.5RG00475830
GO:0008270	S.CEREALE.LO7.r2.5RG00475860
GO:0005515	S.CEREALE.LO7.r2.5RG00475880
GO:0006508	S.CEREALE.LO7.r2.5RG00475910
GO:0008233	S.CEREALE.LO7.r2.5RG00475910
GO:0005509	S.CEREALE.LO7.r2.5RG00475930
GO:0005515	S.CEREALE.LO7.r2.5RG00475940
GO:0003755	S.CEREALE.LO7.r2.5RG00475980
GO:0005515	S.CEREALE.LO7.r2.5RG00475990
GO:0016020	S.CEREALE.LO7.r2.5RG00476010
GO:0055085	S.CEREALE.LO7.r2.5RG00476010
GO:0006952	S.CEREALE.LO7.r2.5RG00476020
GO:0005215	S.CEREALE.LO7.r2.5RG00476060
GO:0005524	S.CEREALE.LO7.r2.5RG00476060
GO:0016020	S.CEREALE.LO7.r2.5RG00476060
GO:0016887	S.CEREALE.LO7.r2.5RG00476060
GO:0006812	S.CEREALE.LO7.r2.5RG00476060
GO:0019829	S.CEREALE.LO7.r2.5RG00476060
GO:0000166	S.CEREALE.LO7.r2.5RG00476060
GO:0016655	S.CEREALE.LO7.r2.5RG00476070
GO:0046983	S.CEREALE.LO7.r2.5RG00476090
GO:0043531	S.CEREALE.LO7.r2.5RG00476110
GO:0005515	S.CEREALE.LO7.r2.5RG00476110
GO:0043531	S.CEREALE.LO7.r2.5RG00476130
GO:0005515	S.CEREALE.LO7.r2.5RG00476130
GO:0005524	S.CEREALE.LO7.r2.5RG00476280
GO:0016887	S.CEREALE.LO7.r2.5RG00476280
GO:0004672	S.CEREALE.LO7.r2.5RG00476290
GO:0005524	S.CEREALE.LO7.r2.5RG00476290
GO:0006468	S.CEREALE.LO7.r2.5RG00476290
GO:0043015	S.CEREALE.LO7.r2.5RG00476310
GO:0005515	S.CEREALE.LO7.r2.5RG00476320
GO:0004329	S.CEREALE.LO7.r2.5RG00476370
GO:0005524	S.CEREALE.LO7.r2.5RG00476370
GO:0003677	S.CEREALE.LO7.r2.5RG00476380
GO:0006355	S.CEREALE.LO7.r2.5RG00476380
GO:0043565	S.CEREALE.LO7.r2.5RG00476380
GO:0004497	S.CEREALE.LO7.r2.5RG00476390
GO:0005506	S.CEREALE.LO7.r2.5RG00476390
GO:0016705	S.CEREALE.LO7.r2.5RG00476390
GO:0020037	S.CEREALE.LO7.r2.5RG00476390
GO:0004497	S.CEREALE.LO7.r2.5RG00476400
GO:0005506	S.CEREALE.LO7.r2.5RG00476400
GO:0016705	S.CEREALE.LO7.r2.5RG00476400
GO:0020037	S.CEREALE.LO7.r2.5RG00476400
GO:0003677	S.CEREALE.LO7.r2.5RG00476420
GO:0015079	S.CEREALE.LO7.r2.5RG00476430
GO:0016020	S.CEREALE.LO7.r2.5RG00476430
GO:0071805	S.CEREALE.LO7.r2.5RG00476430
GO:0015079	S.CEREALE.LO7.r2.5RG00476440
GO:0016020	S.CEREALE.LO7.r2.5RG00476440
GO:0071805	S.CEREALE.LO7.r2.5RG00476440
GO:0003676	S.CEREALE.LO7.r2.5RG00476520
GO:0006139	S.CEREALE.LO7.r2.5RG00476520
GO:0008408	S.CEREALE.LO7.r2.5RG00476520
GO:0003676	S.CEREALE.LO7.r2.5RG00476580
GO:0006139	S.CEREALE.LO7.r2.5RG00476580
GO:0008408	S.CEREALE.LO7.r2.5RG00476580
GO:0006605	S.CEREALE.LO7.r2.5RG00476630
GO:0006886	S.CEREALE.LO7.r2.5RG00476630
GO:0016020	S.CEREALE.LO7.r2.5RG00476630
GO:0003756	S.CEREALE.LO7.r2.5RG00476690
GO:0006355	S.CEREALE.LO7.r2.5RG00476710
GO:0006486	S.CEREALE.LO7.r2.5RG00476780
GO:0016020	S.CEREALE.LO7.r2.5RG00476780
GO:0016758	S.CEREALE.LO7.r2.5RG00476780
GO:0005509	S.CEREALE.LO7.r2.5RG00476810
GO:0005544	S.CEREALE.LO7.r2.5RG00476810
GO:0006508	S.CEREALE.LO7.r2.5RG00476820
GO:0008236	S.CEREALE.LO7.r2.5RG00476820
GO:0016020	S.CEREALE.LO7.r2.5RG00476820
GO:0004252	S.CEREALE.LO7.r2.5RG00476820
GO:0006465	S.CEREALE.LO7.r2.5RG00476820
GO:0004252	S.CEREALE.LO7.r2.5RG00476900
GO:0006508	S.CEREALE.LO7.r2.5RG00476900
GO:0008236	S.CEREALE.LO7.r2.5RG00476900
GO:0009058	S.CEREALE.LO7.r2.5RG00476910
GO:0030170	S.CEREALE.LO7.r2.5RG00476910
GO:0004252	S.CEREALE.LO7.r2.5RG00476930
GO:0016020	S.CEREALE.LO7.r2.5RG00476930
GO:0005515	S.CEREALE.LO7.r2.5RG00476950
GO:0004672	S.CEREALE.LO7.r2.5RG00476980
GO:0005524	S.CEREALE.LO7.r2.5RG00476980
GO:0006468	S.CEREALE.LO7.r2.5RG00476980
GO:0003700	S.CEREALE.LO7.r2.5RG00476990
GO:0006355	S.CEREALE.LO7.r2.5RG00476990
GO:0043565	S.CEREALE.LO7.r2.5RG00476990
GO:0046983	S.CEREALE.LO7.r2.5RG00477000
GO:0003682	S.CEREALE.LO7.r2.5RG00477010
GO:0016787	S.CEREALE.LO7.r2.5RG00477040
GO:0003700	S.CEREALE.LO7.r2.5RG00477070
GO:0006355	S.CEREALE.LO7.r2.5RG00477070
GO:0006631	S.CEREALE.LO7.r2.5RG00477090
GO:0045300	S.CEREALE.LO7.r2.5RG00477090
GO:0006631	S.CEREALE.LO7.r2.5RG00477100
GO:0045300	S.CEREALE.LO7.r2.5RG00477100
GO:0003700	S.CEREALE.LO7.r2.5RG00477140
GO:0006355	S.CEREALE.LO7.r2.5RG00477140
GO:0043565	S.CEREALE.LO7.r2.5RG00477140
GO:0004497	S.CEREALE.LO7.r2.5RG00477150
GO:0005506	S.CEREALE.LO7.r2.5RG00477150
GO:0016705	S.CEREALE.LO7.r2.5RG00477150
GO:0020037	S.CEREALE.LO7.r2.5RG00477150
GO:0003676	S.CEREALE.LO7.r2.5RG00477170
GO:0008270	S.CEREALE.LO7.r2.5RG00477170
GO:0003676	S.CEREALE.LO7.r2.5RG00477180
GO:0006139	S.CEREALE.LO7.r2.5RG00477180
GO:0008408	S.CEREALE.LO7.r2.5RG00477180
GO:0004556	S.CEREALE.LO7.r2.5RG00477220
GO:0005509	S.CEREALE.LO7.r2.5RG00477220
GO:0005975	S.CEREALE.LO7.r2.5RG00477220
GO:0016788	S.CEREALE.LO7.r2.5RG00477230
GO:0003677	S.CEREALE.LO7.r2.5RG00477240
GO:0003700	S.CEREALE.LO7.r2.5RG00477240
GO:0006355	S.CEREALE.LO7.r2.5RG00477240
GO:0008107	S.CEREALE.LO7.r2.5RG00477260
GO:0016020	S.CEREALE.LO7.r2.5RG00477260
GO:0042546	S.CEREALE.LO7.r2.5RG00477260
GO:0043531	S.CEREALE.LO7.r2.5RG00477270
GO:0005509	S.CEREALE.LO7.r2.5RG00477340
GO:0005509	S.CEREALE.LO7.r2.5RG00477360
GO:0005509	S.CEREALE.LO7.r2.5RG00477370
GO:0003735	S.CEREALE.LO7.r2.5RG00477400
GO:0005840	S.CEREALE.LO7.r2.5RG00477400
GO:0006412	S.CEREALE.LO7.r2.5RG00477400
GO:0004861	S.CEREALE.LO7.r2.5RG00477470
GO:0005634	S.CEREALE.LO7.r2.5RG00477470
GO:0051726	S.CEREALE.LO7.r2.5RG00477470
GO:0006886	S.CEREALE.LO7.r2.5RG00477520
GO:0006888	S.CEREALE.LO7.r2.5RG00477520
GO:0030127	S.CEREALE.LO7.r2.5RG00477520
GO:0008270	S.CEREALE.LO7.r2.5RG00477520
GO:0016787	S.CEREALE.LO7.r2.5RG00477530
GO:0004672	S.CEREALE.LO7.r2.5RG00477540
GO:0005524	S.CEREALE.LO7.r2.5RG00477540
GO:0006468	S.CEREALE.LO7.r2.5RG00477540
GO:0016787	S.CEREALE.LO7.r2.5RG00477600
GO:0008757	S.CEREALE.LO7.r2.5RG00477610
GO:0008168	S.CEREALE.LO7.r2.5RG00477610
GO:0005515	S.CEREALE.LO7.r2.5RG00477610
GO:0016787	S.CEREALE.LO7.r2.5RG00477650
GO:0016787	S.CEREALE.LO7.r2.5RG00477660
GO:0016787	S.CEREALE.LO7.r2.5RG00477670
GO:0005515	S.CEREALE.LO7.r2.5RG00477700
GO:0016787	S.CEREALE.LO7.r2.5RG00477710
GO:0008194	S.CEREALE.LO7.r2.5RG00477720
GO:0016787	S.CEREALE.LO7.r2.5RG00477730
GO:0016787	S.CEREALE.LO7.r2.5RG00477740
GO:0006508	S.CEREALE.LO7.r2.5RG00477750
GO:0008234	S.CEREALE.LO7.r2.5RG00477750
GO:0003676	S.CEREALE.LO7.r2.5RG00477770
GO:0006139	S.CEREALE.LO7.r2.5RG00477770
GO:0008408	S.CEREALE.LO7.r2.5RG00477770
GO:0004553	S.CEREALE.LO7.r2.5RG00477790
GO:0005975	S.CEREALE.LO7.r2.5RG00477790
GO:0016787	S.CEREALE.LO7.r2.5RG00477800
GO:0016787	S.CEREALE.LO7.r2.5RG00477810
GO:0016787	S.CEREALE.LO7.r2.5RG00477820
GO:0016787	S.CEREALE.LO7.r2.5RG00477840
GO:0016787	S.CEREALE.LO7.r2.5RG00477850
GO:0006629	S.CEREALE.LO7.r2.5RG00477860
GO:0003676	S.CEREALE.LO7.r2.5RG00477880
GO:0003723	S.CEREALE.LO7.r2.5RG00477880
GO:0003690	S.CEREALE.LO7.r2.5RG00477900
GO:0006355	S.CEREALE.LO7.r2.5RG00477900
GO:0004185	S.CEREALE.LO7.r2.5RG00477910
GO:0006508	S.CEREALE.LO7.r2.5RG00477910
GO:0004185	S.CEREALE.LO7.r2.5RG00477940
GO:0006508	S.CEREALE.LO7.r2.5RG00477940
GO:0046872	S.CEREALE.LO7.r2.5RG00477980
GO:0004185	S.CEREALE.LO7.r2.5RG00477990
GO:0006508	S.CEREALE.LO7.r2.5RG00477990
GO:0004185	S.CEREALE.LO7.r2.5RG00478000
GO:0006508	S.CEREALE.LO7.r2.5RG00478000
GO:0004185	S.CEREALE.LO7.r2.5RG00478010
GO:0006508	S.CEREALE.LO7.r2.5RG00478010
GO:0004185	S.CEREALE.LO7.r2.5RG00478020
GO:0006508	S.CEREALE.LO7.r2.5RG00478020
GO:0004185	S.CEREALE.LO7.r2.5RG00478030
GO:0006508	S.CEREALE.LO7.r2.5RG00478030
GO:0004185	S.CEREALE.LO7.r2.5RG00478040
GO:0006508	S.CEREALE.LO7.r2.5RG00478040
GO:0004185	S.CEREALE.LO7.r2.5RG00478050
GO:0006508	S.CEREALE.LO7.r2.5RG00478050
GO:0003676	S.CEREALE.LO7.r2.5RG00478070
GO:0006139	S.CEREALE.LO7.r2.5RG00478070
GO:0008408	S.CEREALE.LO7.r2.5RG00478070
GO:0004185	S.CEREALE.LO7.r2.5RG00478080
GO:0006508	S.CEREALE.LO7.r2.5RG00478080
GO:0004185	S.CEREALE.LO7.r2.5RG00478110
GO:0006508	S.CEREALE.LO7.r2.5RG00478110
GO:0010274	S.CEREALE.LO7.r2.5RG00478130
GO:0046983	S.CEREALE.LO7.r2.5RG00478180
GO:0004089	S.CEREALE.LO7.r2.5RG00478190
GO:0008270	S.CEREALE.LO7.r2.5RG00478190
GO:0003677	S.CEREALE.LO7.r2.5RG00478210
GO:0006355	S.CEREALE.LO7.r2.5RG00478210
GO:0004843	S.CEREALE.LO7.r2.5RG00478230
GO:0016579	S.CEREALE.LO7.r2.5RG00478230
GO:0003677	S.CEREALE.LO7.r2.5RG00478250
GO:0046982	S.CEREALE.LO7.r2.5RG00478250
GO:0004672	S.CEREALE.LO7.r2.5RG00478300
GO:0005524	S.CEREALE.LO7.r2.5RG00478300
GO:0006468	S.CEREALE.LO7.r2.5RG00478300
GO:0097367	S.CEREALE.LO7.r2.5RG00478370
GO:1901135	S.CEREALE.LO7.r2.5RG00478370
GO:0004347	S.CEREALE.LO7.r2.5RG00478370
GO:0006094	S.CEREALE.LO7.r2.5RG00478370
GO:0006096	S.CEREALE.LO7.r2.5RG00478370
GO:0008757	S.CEREALE.LO7.r2.5RG00478420
GO:0008168	S.CEREALE.LO7.r2.5RG00478420
GO:0015297	S.CEREALE.LO7.r2.5RG00478460
GO:0016020	S.CEREALE.LO7.r2.5RG00478460
GO:0042910	S.CEREALE.LO7.r2.5RG00478460
GO:0055085	S.CEREALE.LO7.r2.5RG00478460
GO:0046983	S.CEREALE.LO7.r2.5RG00478520
GO:0009055	S.CEREALE.LO7.r2.5RG00478560
GO:0009055	S.CEREALE.LO7.r2.5RG00478570
GO:0004553	S.CEREALE.LO7.r2.5RG00478600
GO:0005975	S.CEREALE.LO7.r2.5RG00478600
GO:0008479	S.CEREALE.LO7.r2.5RG00478610
GO:0101030	S.CEREALE.LO7.r2.5RG00478610
GO:0006400	S.CEREALE.LO7.r2.5RG00478610
GO:0016763	S.CEREALE.LO7.r2.5RG00478610
GO:0016020	S.CEREALE.LO7.r2.5RG00478620
GO:0022857	S.CEREALE.LO7.r2.5RG00478620
GO:0055085	S.CEREALE.LO7.r2.5RG00478620
GO:0000723	S.CEREALE.LO7.r2.5RG00478630
GO:0003678	S.CEREALE.LO7.r2.5RG00478630
GO:0006281	S.CEREALE.LO7.r2.5RG00478630
GO:0006355	S.CEREALE.LO7.r2.5RG00478640
GO:0043565	S.CEREALE.LO7.r2.5RG00478640
GO:0003677	S.CEREALE.LO7.r2.5RG00478640
GO:0003714	S.CEREALE.LO7.r2.5RG00478650
GO:0006351	S.CEREALE.LO7.r2.5RG00478650
GO:0004601	S.CEREALE.LO7.r2.5RG00478660
GO:0006979	S.CEREALE.LO7.r2.5RG00478660
GO:0020037	S.CEREALE.LO7.r2.5RG00478660
GO:0008757	S.CEREALE.LO7.r2.5RG00478690
GO:0008168	S.CEREALE.LO7.r2.5RG00478690
GO:0016020	S.CEREALE.LO7.r2.5RG00478710
GO:0140359	S.CEREALE.LO7.r2.5RG00478710
GO:0005524	S.CEREALE.LO7.r2.5RG00478710
GO:0003677	S.CEREALE.LO7.r2.5RG00478810
GO:0003723	S.CEREALE.LO7.r2.5RG00478820
GO:0003676	S.CEREALE.LO7.r2.5RG00478830
GO:0006139	S.CEREALE.LO7.r2.5RG00478830
GO:0008408	S.CEREALE.LO7.r2.5RG00478830
GO:0003700	S.CEREALE.LO7.r2.5RG00478870
GO:0006355	S.CEREALE.LO7.r2.5RG00478870
GO:0008270	S.CEREALE.LO7.r2.5RG00478890
GO:0046983	S.CEREALE.LO7.r2.5RG00478910
GO:0005515	S.CEREALE.LO7.r2.5RG00478960
GO:0005524	S.CEREALE.LO7.r2.5RG00478970
GO:0006457	S.CEREALE.LO7.r2.5RG00478970
GO:0016887	S.CEREALE.LO7.r2.5RG00478970
GO:0051082	S.CEREALE.LO7.r2.5RG00478970
GO:0140662	S.CEREALE.LO7.r2.5RG00478970
GO:0046983	S.CEREALE.LO7.r2.5RG00479020
GO:0004252	S.CEREALE.LO7.r2.5RG00479040
GO:0006508	S.CEREALE.LO7.r2.5RG00479040
GO:0008236	S.CEREALE.LO7.r2.5RG00479040
GO:0003677	S.CEREALE.LO7.r2.5RG00479050
GO:0006355	S.CEREALE.LO7.r2.5RG00479050
GO:0003676	S.CEREALE.LO7.r2.5RG00479080
GO:0003723	S.CEREALE.LO7.r2.5RG00479080
GO:0005515	S.CEREALE.LO7.r2.5RG00479100
GO:0008194	S.CEREALE.LO7.r2.5RG00479110
GO:0004061	S.CEREALE.LO7.r2.5RG00479120
GO:0019441	S.CEREALE.LO7.r2.5RG00479120
GO:0008194	S.CEREALE.LO7.r2.5RG00479150
GO:0006364	S.CEREALE.LO7.r2.5RG00479250
GO:0008649	S.CEREALE.LO7.r2.5RG00479250
GO:0003723	S.CEREALE.LO7.r2.5RG00479250
GO:0006355	S.CEREALE.LO7.r2.5RG00479250
GO:0008757	S.CEREALE.LO7.r2.5RG00479250
GO:0008168	S.CEREALE.LO7.r2.5RG00479250
GO:0016020	S.CEREALE.LO7.r2.5RG00479260
GO:0016760	S.CEREALE.LO7.r2.5RG00479260
GO:0030244	S.CEREALE.LO7.r2.5RG00479260
GO:0005737	S.CEREALE.LO7.r2.5RG00479270
GO:0006511	S.CEREALE.LO7.r2.5RG00479270
GO:0007275	S.CEREALE.LO7.r2.5RG00479270
GO:0016020	S.CEREALE.LO7.r2.5RG00479280
GO:0016760	S.CEREALE.LO7.r2.5RG00479280
GO:0030244	S.CEREALE.LO7.r2.5RG00479280
GO:0008757	S.CEREALE.LO7.r2.5RG00479300
GO:0008757	S.CEREALE.LO7.r2.5RG00479310
GO:0008168	S.CEREALE.LO7.r2.5RG00479310
GO:0016020	S.CEREALE.LO7.r2.5RG00479330
GO:0016760	S.CEREALE.LO7.r2.5RG00479330
GO:0030244	S.CEREALE.LO7.r2.5RG00479330
GO:0046983	S.CEREALE.LO7.r2.5RG00479340
GO:0003677	S.CEREALE.LO7.r2.5RG00479340
GO:0004672	S.CEREALE.LO7.r2.5RG00479410
GO:0005524	S.CEREALE.LO7.r2.5RG00479410
GO:0006468	S.CEREALE.LO7.r2.5RG00479410
GO:0005515	S.CEREALE.LO7.r2.5RG00479430
GO:0005515	S.CEREALE.LO7.r2.5RG00479440
GO:0005515	S.CEREALE.LO7.r2.5RG00479460
GO:0005515	S.CEREALE.LO7.r2.5RG00479470
GO:0005515	S.CEREALE.LO7.r2.5RG00479480
GO:0005515	S.CEREALE.LO7.r2.5RG00479490
GO:0005515	S.CEREALE.LO7.r2.5RG00479500
GO:0005515	S.CEREALE.LO7.r2.5RG00479540
GO:0004672	S.CEREALE.LO7.r2.5RG00479550
GO:0005524	S.CEREALE.LO7.r2.5RG00479550
GO:0006468	S.CEREALE.LO7.r2.5RG00479550
GO:0005515	S.CEREALE.LO7.r2.5RG00479550
GO:0003676	S.CEREALE.LO7.r2.5RG00479560
GO:0006139	S.CEREALE.LO7.r2.5RG00479560
GO:0008408	S.CEREALE.LO7.r2.5RG00479560
GO:0070042	S.CEREALE.LO7.r2.5RG00479620
GO:0070475	S.CEREALE.LO7.r2.5RG00479620
GO:0008757	S.CEREALE.LO7.r2.5RG00479620
GO:0070042	S.CEREALE.LO7.r2.5RG00479630
GO:0070475	S.CEREALE.LO7.r2.5RG00479630
GO:0008757	S.CEREALE.LO7.r2.5RG00479630
GO:0070042	S.CEREALE.LO7.r2.5RG00479640
GO:0070475	S.CEREALE.LO7.r2.5RG00479640
GO:0008757	S.CEREALE.LO7.r2.5RG00479640
GO:0070042	S.CEREALE.LO7.r2.5RG00479650
GO:0070475	S.CEREALE.LO7.r2.5RG00479650
GO:0008757	S.CEREALE.LO7.r2.5RG00479650
GO:0003677	S.CEREALE.LO7.r2.5RG00479670
GO:0017148	S.CEREALE.LO7.r2.5RG00479690
GO:0030598	S.CEREALE.LO7.r2.5RG00479690
GO:0070042	S.CEREALE.LO7.r2.5RG00479710
GO:0070475	S.CEREALE.LO7.r2.5RG00479710
GO:0008757	S.CEREALE.LO7.r2.5RG00479710
GO:0070042	S.CEREALE.LO7.r2.5RG00479720
GO:0070475	S.CEREALE.LO7.r2.5RG00479720
GO:0008757	S.CEREALE.LO7.r2.5RG00479720
GO:0070042	S.CEREALE.LO7.r2.5RG00479730
GO:0070475	S.CEREALE.LO7.r2.5RG00479730
GO:0070042	S.CEREALE.LO7.r2.5RG00479760
GO:0070475	S.CEREALE.LO7.r2.5RG00479760
GO:0004672	S.CEREALE.LO7.r2.5RG00479770
GO:0005524	S.CEREALE.LO7.r2.5RG00479770
GO:0006468	S.CEREALE.LO7.r2.5RG00479770
GO:0070042	S.CEREALE.LO7.r2.5RG00479790
GO:0070475	S.CEREALE.LO7.r2.5RG00479790
GO:0008757	S.CEREALE.LO7.r2.5RG00479790
GO:0004672	S.CEREALE.LO7.r2.5RG00479810
GO:0005524	S.CEREALE.LO7.r2.5RG00479810
GO:0006468	S.CEREALE.LO7.r2.5RG00479810
GO:0006508	S.CEREALE.LO7.r2.5RG00479820
GO:0008236	S.CEREALE.LO7.r2.5RG00479820
GO:0004252	S.CEREALE.LO7.r2.5RG00479820
GO:0005525	S.CEREALE.LO7.r2.5RG00479830
GO:0003924	S.CEREALE.LO7.r2.5RG00479830
GO:0016020	S.CEREALE.LO7.r2.5RG00479840
GO:0030001	S.CEREALE.LO7.r2.5RG00479840
GO:0046873	S.CEREALE.LO7.r2.5RG00479840
GO:0055085	S.CEREALE.LO7.r2.5RG00479840
GO:0005515	S.CEREALE.LO7.r2.5RG00479850
GO:0005515	S.CEREALE.LO7.r2.5RG00479860
GO:0005515	S.CEREALE.LO7.r2.5RG00479870
GO:0003676	S.CEREALE.LO7.r2.5RG00479880
GO:0004523	S.CEREALE.LO7.r2.5RG00479880
GO:0008270	S.CEREALE.LO7.r2.5RG00479890
GO:0016757	S.CEREALE.LO7.r2.5RG00479930
GO:0046982	S.CEREALE.LO7.r2.5RG00479980
GO:0016020	S.CEREALE.LO7.r2.5RG00479990
GO:0022857	S.CEREALE.LO7.r2.5RG00479990
GO:0055085	S.CEREALE.LO7.r2.5RG00479990
GO:0016020	S.CEREALE.LO7.r2.5RG00480030
GO:0055085	S.CEREALE.LO7.r2.5RG00480030
GO:0009522	S.CEREALE.LO7.r2.5RG00480050
GO:0015979	S.CEREALE.LO7.r2.5RG00480050
GO:0016020	S.CEREALE.LO7.r2.5RG00480050
GO:0009535	S.CEREALE.LO7.r2.5RG00480050
GO:0008194	S.CEREALE.LO7.r2.5RG00480070
GO:0004672	S.CEREALE.LO7.r2.5RG00480090
GO:0006468	S.CEREALE.LO7.r2.5RG00480090
GO:0030246	S.CEREALE.LO7.r2.5RG00480090
GO:0008757	S.CEREALE.LO7.r2.5RG00480130
GO:0008171	S.CEREALE.LO7.r2.5RG00480130
GO:0003676	S.CEREALE.LO7.r2.5RG00480190
GO:0006139	S.CEREALE.LO7.r2.5RG00480190
GO:0008408	S.CEREALE.LO7.r2.5RG00480190
GO:0005515	S.CEREALE.LO7.r2.5RG00480220
GO:0003700	S.CEREALE.LO7.r2.5RG00480230
GO:0006355	S.CEREALE.LO7.r2.5RG00480230
GO:0043565	S.CEREALE.LO7.r2.5RG00480230
GO:0003676	S.CEREALE.LO7.r2.5RG00480290
GO:0006139	S.CEREALE.LO7.r2.5RG00480290
GO:0008408	S.CEREALE.LO7.r2.5RG00480290
GO:0005515	S.CEREALE.LO7.r2.5RG00480310
GO:0003676	S.CEREALE.LO7.r2.5RG00480350
GO:0008270	S.CEREALE.LO7.r2.5RG00480350
GO:0045927	S.CEREALE.LO7.r2.5RG00480400
GO:0046983	S.CEREALE.LO7.r2.5RG00480480
GO:0005524	S.CEREALE.LO7.r2.5RG00480500
GO:0006457	S.CEREALE.LO7.r2.5RG00480500
GO:0016887	S.CEREALE.LO7.r2.5RG00480500
GO:0051082	S.CEREALE.LO7.r2.5RG00480500
GO:0140662	S.CEREALE.LO7.r2.5RG00480500
GO:0006812	S.CEREALE.LO7.r2.5RG00480520
GO:0015297	S.CEREALE.LO7.r2.5RG00480520
GO:0016020	S.CEREALE.LO7.r2.5RG00480520
GO:0055085	S.CEREALE.LO7.r2.5RG00480520
GO:1902600	S.CEREALE.LO7.r2.5RG00480520
GO:0006814	S.CEREALE.LO7.r2.5RG00480520
GO:0006885	S.CEREALE.LO7.r2.5RG00480520
GO:0015385	S.CEREALE.LO7.r2.5RG00480520
GO:0005515	S.CEREALE.LO7.r2.5RG00480540
GO:0030247	S.CEREALE.LO7.r2.5RG00480570
GO:0004672	S.CEREALE.LO7.r2.5RG00480570
GO:0006468	S.CEREALE.LO7.r2.5RG00480570
GO:0008289	S.CEREALE.LO7.r2.5RG00480580
GO:0016491	S.CEREALE.LO7.r2.5RG00480590
GO:0050660	S.CEREALE.LO7.r2.5RG00480590
GO:0043531	S.CEREALE.LO7.r2.5RG00480640
GO:0005515	S.CEREALE.LO7.r2.5RG00480650
GO:0005509	S.CEREALE.LO7.r2.5RG00480680
GO:0004842	S.CEREALE.LO7.r2.5RG00480760
GO:0005515	S.CEREALE.LO7.r2.5RG00480760
GO:0003676	S.CEREALE.LO7.r2.5RG00480790
GO:0008270	S.CEREALE.LO7.r2.5RG00480790
GO:0035673	S.CEREALE.LO7.r2.5RG00480820
GO:0016020	S.CEREALE.LO7.r2.5RG00480830
GO:0022857	S.CEREALE.LO7.r2.5RG00480830
GO:0055085	S.CEREALE.LO7.r2.5RG00480830
GO:0003677	S.CEREALE.LO7.r2.5RG00480880
GO:0008270	S.CEREALE.LO7.r2.5RG00480880
GO:0004672	S.CEREALE.LO7.r2.5RG00480890
GO:0005524	S.CEREALE.LO7.r2.5RG00480890
GO:0006468	S.CEREALE.LO7.r2.5RG00480890
GO:0004185	S.CEREALE.LO7.r2.5RG00480900
GO:0006508	S.CEREALE.LO7.r2.5RG00480900
GO:0004185	S.CEREALE.LO7.r2.5RG00480910
GO:0006508	S.CEREALE.LO7.r2.5RG00480910
GO:0004185	S.CEREALE.LO7.r2.5RG00480930
GO:0006508	S.CEREALE.LO7.r2.5RG00480930
GO:0003676	S.CEREALE.LO7.r2.5RG00480960
GO:0008270	S.CEREALE.LO7.r2.5RG00480960
GO:0004650	S.CEREALE.LO7.r2.5RG00480990
GO:0005975	S.CEREALE.LO7.r2.5RG00480990
GO:0003755	S.CEREALE.LO7.r2.5RG00481000
GO:0005515	S.CEREALE.LO7.r2.5RG00481010
GO:0046983	S.CEREALE.LO7.r2.5RG00481050
GO:0016747	S.CEREALE.LO7.r2.5RG00481070
GO:0006351	S.CEREALE.LO7.r2.5RG00481180
GO:0043565	S.CEREALE.LO7.r2.5RG00481180
GO:0003700	S.CEREALE.LO7.r2.5RG00481180
GO:0006355	S.CEREALE.LO7.r2.5RG00481180
GO:0003700	S.CEREALE.LO7.r2.5RG00481190
GO:0005634	S.CEREALE.LO7.r2.5RG00481190
GO:0003723	S.CEREALE.LO7.r2.5RG00481200
GO:0004553	S.CEREALE.LO7.r2.5RG00481210
GO:0005975	S.CEREALE.LO7.r2.5RG00481210
GO:0003735	S.CEREALE.LO7.r2.5RG00481240
GO:0006412	S.CEREALE.LO7.r2.5RG00481240
GO:0015935	S.CEREALE.LO7.r2.5RG00481240
GO:0016651	S.CEREALE.LO7.r2.5RG00481250
