# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
S.CEREALE.LO7.r2.5RG00438120	S.CEREALE.LO7.r2.5RG00438120	S.CEREALE.LO7.r2.5RG00438120.1	protein_coding	0	2	1	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00438130	S.CEREALE.LO7.r2.5RG00438130	S.CEREALE.LO7.r2.5RG00438130.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438150	S.CEREALE.LO7.r2.5RG00438150	S.CEREALE.LO7.r2.5RG00438150.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438160	S.CEREALE.LO7.r2.5RG00438160	S.CEREALE.LO7.r2.5RG00438160.1	protein_coding	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00438280	S.CEREALE.LO7.r2.5RG00438280	S.CEREALE.LO7.r2.5RG00438280.1	protein_coding	0	2	3	5	0	1	3	0	0	0	3	0	0	0	0	0	0	0	1	2
S.CEREALE.LO7.r2.5RG00438290	S.CEREALE.LO7.r2.5RG00438290	S.CEREALE.LO7.r2.5RG00438290.1	protein_coding	0	0	0	9	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2
S.CEREALE.LO7.r2.5RG00438290	S.CEREALE.LO7.r2.5RG00438290	S.CEREALE.LO7.r2.5RG00438290.2	protein_coding	0	0	0	9	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2
S.CEREALE.LO7.r2.5RG00438320	S.CEREALE.LO7.r2.5RG00438320	S.CEREALE.LO7.r2.5RG00438320.1	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438320	S.CEREALE.LO7.r2.5RG00438320	S.CEREALE.LO7.r2.5RG00438320.2	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438340	S.CEREALE.LO7.r2.5RG00438340	S.CEREALE.LO7.r2.5RG00438340.1	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438390	S.CEREALE.LO7.r2.5RG00438390	S.CEREALE.LO7.r2.5RG00438390.1	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438400	S.CEREALE.LO7.r2.5RG00438400	S.CEREALE.LO7.r2.5RG00438400.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438410	S.CEREALE.LO7.r2.5RG00438410	S.CEREALE.LO7.r2.5RG00438410.1	protein_coding	0	1	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4
S.CEREALE.LO7.r2.5RG00438420	S.CEREALE.LO7.r2.5RG00438420	S.CEREALE.LO7.r2.5RG00438420.1	protein_coding	0	0	3	3	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438430	S.CEREALE.LO7.r2.5RG00438430	S.CEREALE.LO7.r2.5RG00438430.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438430	S.CEREALE.LO7.r2.5RG00438430	S.CEREALE.LO7.r2.5RG00438430.2	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438440	S.CEREALE.LO7.r2.5RG00438440	S.CEREALE.LO7.r2.5RG00438440.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438450	S.CEREALE.LO7.r2.5RG00438450	S.CEREALE.LO7.r2.5RG00438450.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
S.CEREALE.LO7.r2.5RG00438460	S.CEREALE.LO7.r2.5RG00438460	S.CEREALE.LO7.r2.5RG00438460.1	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
S.CEREALE.LO7.r2.5RG00438470	S.CEREALE.LO7.r2.5RG00438470	S.CEREALE.LO7.r2.5RG00438470.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438480	S.CEREALE.LO7.r2.5RG00438480	S.CEREALE.LO7.r2.5RG00438480.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
S.CEREALE.LO7.r2.5RG00438510	S.CEREALE.LO7.r2.5RG00438510	S.CEREALE.LO7.r2.5RG00438510.1	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438520	S.CEREALE.LO7.r2.5RG00438520	S.CEREALE.LO7.r2.5RG00438520.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
S.CEREALE.LO7.r2.5RG00438590	S.CEREALE.LO7.r2.5RG00438590	S.CEREALE.LO7.r2.5RG00438590.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438600	S.CEREALE.LO7.r2.5RG00438600	S.CEREALE.LO7.r2.5RG00438600.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438610	S.CEREALE.LO7.r2.5RG00438610	S.CEREALE.LO7.r2.5RG00438610.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00438620	S.CEREALE.LO7.r2.5RG00438620	S.CEREALE.LO7.r2.5RG00438620.1	protein_coding	1	1	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0
S.CEREALE.LO7.r2.5RG00438730	S.CEREALE.LO7.r2.5RG00438730	S.CEREALE.LO7.r2.5RG00438730.1	protein_coding	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
S.CEREALE.LO7.r2.5RG00438740	S.CEREALE.LO7.r2.5RG00438740	S.CEREALE.LO7.r2.5RG00438740.1	protein_coding	0	1	1	11	0	0	0	8	0	0	1	0	0	0	0	0	0	0	1	3
S.CEREALE.LO7.r2.5RG00438750	S.CEREALE.LO7.r2.5RG00438750	S.CEREALE.LO7.r2.5RG00438750.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
S.CEREALE.LO7.r2.5RG00438750	S.CEREALE.LO7.r2.5RG00438750	S.CEREALE.LO7.r2.5RG00438750.2	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
S.CEREALE.LO7.r2.5RG00438770	S.CEREALE.LO7.r2.5RG00438770	S.CEREALE.LO7.r2.5RG00438770.1	protein_coding	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00438770	S.CEREALE.LO7.r2.5RG00438770	S.CEREALE.LO7.r2.5RG00438770.2	protein_coding	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00438780	S.CEREALE.LO7.r2.5RG00438780	S.CEREALE.LO7.r2.5RG00438780.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
S.CEREALE.LO7.r2.5RG00438780	S.CEREALE.LO7.r2.5RG00438780	S.CEREALE.LO7.r2.5RG00438780.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
S.CEREALE.LO7.r2.5RG00438830	S.CEREALE.LO7.r2.5RG00438830	S.CEREALE.LO7.r2.5RG00438830.1	protein_coding	0	8	2	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	3
S.CEREALE.LO7.r2.5RG00438930	S.CEREALE.LO7.r2.5RG00438930	S.CEREALE.LO7.r2.5RG00438930.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438930	S.CEREALE.LO7.r2.5RG00438930	S.CEREALE.LO7.r2.5RG00438930.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438930	S.CEREALE.LO7.r2.5RG00438930	S.CEREALE.LO7.r2.5RG00438930.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438950	S.CEREALE.LO7.r2.5RG00438950	S.CEREALE.LO7.r2.5RG00438950.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438960	S.CEREALE.LO7.r2.5RG00438960	S.CEREALE.LO7.r2.5RG00438960.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
S.CEREALE.LO7.r2.5RG00438960	S.CEREALE.LO7.r2.5RG00438960	S.CEREALE.LO7.r2.5RG00438960.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
S.CEREALE.LO7.r2.5RG00438970	S.CEREALE.LO7.r2.5RG00438970	S.CEREALE.LO7.r2.5RG00438970.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438970	S.CEREALE.LO7.r2.5RG00438970	S.CEREALE.LO7.r2.5RG00438970.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00438980	S.CEREALE.LO7.r2.5RG00438980	S.CEREALE.LO7.r2.5RG00438980.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439020	S.CEREALE.LO7.r2.5RG00439020	S.CEREALE.LO7.r2.5RG00439020.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439020	S.CEREALE.LO7.r2.5RG00439020	S.CEREALE.LO7.r2.5RG00439020.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439030	S.CEREALE.LO7.r2.5RG00439030	S.CEREALE.LO7.r2.5RG00439030.1	protein_coding	0	4	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	3
S.CEREALE.LO7.r2.5RG00439040	S.CEREALE.LO7.r2.5RG00439040	S.CEREALE.LO7.r2.5RG00439040.1	protein_coding	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439100	S.CEREALE.LO7.r2.5RG00439100	S.CEREALE.LO7.r2.5RG00439100.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
S.CEREALE.LO7.r2.5RG00439100	S.CEREALE.LO7.r2.5RG00439100	S.CEREALE.LO7.r2.5RG00439100.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
S.CEREALE.LO7.r2.5RG00439110	S.CEREALE.LO7.r2.5RG00439110	S.CEREALE.LO7.r2.5RG00439110.1	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00439160	S.CEREALE.LO7.r2.5RG00439160	S.CEREALE.LO7.r2.5RG00439160.1	protein_coding	0	2	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00439230	S.CEREALE.LO7.r2.5RG00439230	S.CEREALE.LO7.r2.5RG00439230.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439240	S.CEREALE.LO7.r2.5RG00439240	S.CEREALE.LO7.r2.5RG00439240.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439260	S.CEREALE.LO7.r2.5RG00439260	S.CEREALE.LO7.r2.5RG00439260.1	protein_coding	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0
S.CEREALE.LO7.r2.5RG00439310	S.CEREALE.LO7.r2.5RG00439310	S.CEREALE.LO7.r2.5RG00439310.1	protein_coding	0	3	0	4	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439390	S.CEREALE.LO7.r2.5RG00439390	S.CEREALE.LO7.r2.5RG00439390.1	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00439450	S.CEREALE.LO7.r2.5RG00439450	S.CEREALE.LO7.r2.5RG00439450.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439450	S.CEREALE.LO7.r2.5RG00439450	S.CEREALE.LO7.r2.5RG00439450.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439450	S.CEREALE.LO7.r2.5RG00439450	S.CEREALE.LO7.r2.5RG00439450.3	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439460	S.CEREALE.LO7.r2.5RG00439460	S.CEREALE.LO7.r2.5RG00439460.1	protein_coding	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
S.CEREALE.LO7.r2.5RG00439460	S.CEREALE.LO7.r2.5RG00439460	S.CEREALE.LO7.r2.5RG00439460.2	protein_coding	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
S.CEREALE.LO7.r2.5RG00439470	S.CEREALE.LO7.r2.5RG00439470	S.CEREALE.LO7.r2.5RG00439470.1	protein_coding	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439480	S.CEREALE.LO7.r2.5RG00439480	S.CEREALE.LO7.r2.5RG00439480.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00439560	S.CEREALE.LO7.r2.5RG00439560	S.CEREALE.LO7.r2.5RG00439560.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439590	S.CEREALE.LO7.r2.5RG00439590	S.CEREALE.LO7.r2.5RG00439590.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439600	S.CEREALE.LO7.r2.5RG00439600	S.CEREALE.LO7.r2.5RG00439600.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
S.CEREALE.LO7.r2.5RG00439650	S.CEREALE.LO7.r2.5RG00439650	S.CEREALE.LO7.r2.5RG00439650.1	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
S.CEREALE.LO7.r2.5RG00439650	S.CEREALE.LO7.r2.5RG00439650	S.CEREALE.LO7.r2.5RG00439650.2	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
S.CEREALE.LO7.r2.5RG00439660	S.CEREALE.LO7.r2.5RG00439660	S.CEREALE.LO7.r2.5RG00439660.1	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
S.CEREALE.LO7.r2.5RG00439670	S.CEREALE.LO7.r2.5RG00439670	S.CEREALE.LO7.r2.5RG00439670.1	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
S.CEREALE.LO7.r2.5RG00439680	S.CEREALE.LO7.r2.5RG00439680	S.CEREALE.LO7.r2.5RG00439680.1	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439690	S.CEREALE.LO7.r2.5RG00439690	S.CEREALE.LO7.r2.5RG00439690.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439710	S.CEREALE.LO7.r2.5RG00439710	S.CEREALE.LO7.r2.5RG00439710.1	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00439720	S.CEREALE.LO7.r2.5RG00439720	S.CEREALE.LO7.r2.5RG00439720.1	protein_coding	0	3	1	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3
S.CEREALE.LO7.r2.5RG00439890	S.CEREALE.LO7.r2.5RG00439890	S.CEREALE.LO7.r2.5RG00439890.1	protein_coding	0	3	2	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00439900	S.CEREALE.LO7.r2.5RG00439900	S.CEREALE.LO7.r2.5RG00439900.1	protein_coding	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00439910	S.CEREALE.LO7.r2.5RG00439910	S.CEREALE.LO7.r2.5RG00439910.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00439940	S.CEREALE.LO7.r2.5RG00439940	S.CEREALE.LO7.r2.5RG00439940.1	protein_coding	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00439950	S.CEREALE.LO7.r2.5RG00439950	S.CEREALE.LO7.r2.5RG00439950.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
S.CEREALE.LO7.r2.5RG00439960	S.CEREALE.LO7.r2.5RG00439960	S.CEREALE.LO7.r2.5RG00439960.1	protein_coding	0	0	2	7	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	5
S.CEREALE.LO7.r2.5RG00440070	S.CEREALE.LO7.r2.5RG00440070	S.CEREALE.LO7.r2.5RG00440070.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440080	S.CEREALE.LO7.r2.5RG00440080	S.CEREALE.LO7.r2.5RG00440080.1	protein_coding	0	2	3	1	0	0	0	0	0	2	3	0	0	1	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440090	S.CEREALE.LO7.r2.5RG00440090	S.CEREALE.LO7.r2.5RG00440090.1	protein_coding	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0
S.CEREALE.LO7.r2.5RG00440100	S.CEREALE.LO7.r2.5RG00440100	S.CEREALE.LO7.r2.5RG00440100.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440110	S.CEREALE.LO7.r2.5RG00440110	S.CEREALE.LO7.r2.5RG00440110.1	protein_coding	0	1	0	4	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440220	S.CEREALE.LO7.r2.5RG00440220	S.CEREALE.LO7.r2.5RG00440220.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
S.CEREALE.LO7.r2.5RG00440230	S.CEREALE.LO7.r2.5RG00440230	S.CEREALE.LO7.r2.5RG00440230.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440300	S.CEREALE.LO7.r2.5RG00440300	S.CEREALE.LO7.r2.5RG00440300.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440320	S.CEREALE.LO7.r2.5RG00440320	S.CEREALE.LO7.r2.5RG00440320.1	protein_coding	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440320	S.CEREALE.LO7.r2.5RG00440320	S.CEREALE.LO7.r2.5RG00440320.2	protein_coding	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440360	S.CEREALE.LO7.r2.5RG00440360	S.CEREALE.LO7.r2.5RG00440360.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440370	S.CEREALE.LO7.r2.5RG00440370	S.CEREALE.LO7.r2.5RG00440370.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
S.CEREALE.LO7.r2.5RG00440380	S.CEREALE.LO7.r2.5RG00440380	S.CEREALE.LO7.r2.5RG00440380.1	protein_coding	0	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1
S.CEREALE.LO7.r2.5RG00440410	S.CEREALE.LO7.r2.5RG00440410	S.CEREALE.LO7.r2.5RG00440410.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440420	S.CEREALE.LO7.r2.5RG00440420	S.CEREALE.LO7.r2.5RG00440420.1	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440430	S.CEREALE.LO7.r2.5RG00440430	S.CEREALE.LO7.r2.5RG00440430.1	protein_coding	0	6	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0
S.CEREALE.LO7.r2.5RG00440450	S.CEREALE.LO7.r2.5RG00440450	S.CEREALE.LO7.r2.5RG00440450.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440550	S.CEREALE.LO7.r2.5RG00440550	S.CEREALE.LO7.r2.5RG00440550.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440560	S.CEREALE.LO7.r2.5RG00440560	S.CEREALE.LO7.r2.5RG00440560.1	protein_coding	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440570	S.CEREALE.LO7.r2.5RG00440570	S.CEREALE.LO7.r2.5RG00440570.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440580	S.CEREALE.LO7.r2.5RG00440580	S.CEREALE.LO7.r2.5RG00440580.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440590	S.CEREALE.LO7.r2.5RG00440590	S.CEREALE.LO7.r2.5RG00440590.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
S.CEREALE.LO7.r2.5RG00440670	S.CEREALE.LO7.r2.5RG00440670	S.CEREALE.LO7.r2.5RG00440670.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440670	S.CEREALE.LO7.r2.5RG00440670	S.CEREALE.LO7.r2.5RG00440670.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440700	S.CEREALE.LO7.r2.5RG00440700	S.CEREALE.LO7.r2.5RG00440700.1	protein_coding	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440710	S.CEREALE.LO7.r2.5RG00440710	S.CEREALE.LO7.r2.5RG00440710.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
S.CEREALE.LO7.r2.5RG00440720	S.CEREALE.LO7.r2.5RG00440720	S.CEREALE.LO7.r2.5RG00440720.1	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440750	S.CEREALE.LO7.r2.5RG00440750	S.CEREALE.LO7.r2.5RG00440750.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440750	S.CEREALE.LO7.r2.5RG00440750	S.CEREALE.LO7.r2.5RG00440750.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440760	S.CEREALE.LO7.r2.5RG00440760	S.CEREALE.LO7.r2.5RG00440760.1	protein_coding	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440770	S.CEREALE.LO7.r2.5RG00440770	S.CEREALE.LO7.r2.5RG00440770.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440770	S.CEREALE.LO7.r2.5RG00440770	S.CEREALE.LO7.r2.5RG00440770.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440800	S.CEREALE.LO7.r2.5RG00440800	S.CEREALE.LO7.r2.5RG00440800.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00440820	S.CEREALE.LO7.r2.5RG00440820	S.CEREALE.LO7.r2.5RG00440820.1	protein_coding	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440820	S.CEREALE.LO7.r2.5RG00440820	S.CEREALE.LO7.r2.5RG00440820.2	protein_coding	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00440830	S.CEREALE.LO7.r2.5RG00440830	S.CEREALE.LO7.r2.5RG00440830.1	protein_coding	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00440830	S.CEREALE.LO7.r2.5RG00440830	S.CEREALE.LO7.r2.5RG00440830.2	protein_coding	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
